30,30,1879,62.63333333333333,678.4748335643219,22.615827785477396,764.2460265266525,25.474867550888415,941.8908526007889,31.39636175335963,1648.8890926609474,54.96296975536492
30,28,2679,95.67857142857143,1328.4207379320806,44.280691264402684,923.7540982548657,30.791803275162188,910.2587782538633,30.341959275128776,709.408019615631,23.6469339871877
0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN
30,30,1422,47.4,667.0277918026851,22.23425972675617,630.7115452198152,21.02371817399384,488.789908520202,16.292996950673402,390.59553584412765,13.019851194804255
30,30,1744,58.13333333333333,1202.2332595308242,40.0744419843608,1140.193157699481,38.0064385899827,899.2746270865083,29.97582090288361,795.2336873147767,26.507789577159222
7,6,404,67.33333333333333,238.23802256285433,34.034003223264904,199.53133514555782,28.504476449365402,192.73032558494344,27.53290365499192,176.7121212014081,25.2445887430583
30,27,1608,59.55555555555556,697.5732637334988,23.25244212444996,738.9734701711247,24.632449005704157,480.30844057138245,16.010281352379415,409.85027458896116,13.66167581963204
5,2,825,412.5,214.89003995119273,42.978007990238545,358.67883361344275,71.73576672268855,305.78862838973265,61.15772567794653,247.54811302790927,49.50962260558185
6,6,203,33.833333333333336,132.3354856327989,22.05591427213315,157.95330145971306,26.32555024328551,100.65846326367436,16.776410543945726,81.99755572585302,13.66625928764217
19,19,1225,64.47368421052632,539.1274076187301,28.37512671677527,379.52765518834457,19.975139746754976,415.92166385330154,21.89061388701587,339.17333053969134,17.85122792314165
30,30,6118,203.93333333333334,1782.3786686810558,59.41262228936853,1354.6175232619976,45.153917442066586,1383.5395612402444,46.11798537467482,1432.860390371823,47.7620130123941
30,28,13564,484.42857142857144,4273.118596787273,142.43728655957577,2693.5392227048237,89.78464075682746,2205.0972593486986,73.50324197828995,1498.2001403159215,49.940004677197386
30,3,132,44,1526.5785757887395,50.88595252629132,2254.68887369951,75.15629578998367,1615.2731510840767,53.84243836946923,1569.2575770981828,52.30858590327276
30,28,18823,672.25,1169.6695863005368,38.98898621001789,885.9290274222058,29.530967580740192,1137.6138142290747,37.92046047430249,1029.499530127755,34.316651004258496
30,28,53646,1915.9285714285713,2073.2980876269035,69.10993625423012,2841.310118626906,94.71033728756353,1891.77963545129,63.05932118170967,1324.7998992722016,44.15999664240672
30,28,7871,281.10714285714283,1338.3686505786509,44.6122883526217,982.1392847839261,32.7379761594642,947.9421650694655,31.598072168982185,991.8686703507567,33.06228901169189
30,29,6941,239.3448275862069,2205.4664117691677,73.51554705897226,1796.7059923542013,59.890199745140045,1238.3619575441996,41.27873191813999,1574.7330446924605,52.49110148974868
30,30,66708,2223.6,2931.6437891137493,97.72145963712498,3438.383455020711,114.6127818340237,3461.1448284212174,115.37149428070725,2459.9262396747704,81.99754132249235
30,30,9358,311.93333333333334,1025.3454437491093,34.17818145830365,1156.7872107156384,38.559573690521276,997.183698914634,33.2394566304878,1347.9428931623543,44.931429772078474
30,29,4908,169.24137931034483,1182.470497325429,39.41568324418097,969.6282389786552,32.320941299288506,1129.3641228241856,37.64547076080619,944.1752027248973,31.47250675749658
30,30,29895,996.5,5706.714131236899,190.22380437456331,4010.1357461919697,133.67119153973232,3316.340845738231,110.54469485794104,1930.800432061988,64.36001440206627
30,30,133268,4442.266666666666,3915.2382519092935,130.5079417303098,4180.7397877518815,139.35799292506272,1852.831257754872,61.7610419251624,1884.4458404472878,62.81486134824293
30,30,150468,5015.6,4119.187765385968,137.30625884619894,5052.859630921145,168.42865436403818,1917.728912494279,63.92429708314263,1915.8492570495198,63.86164190165066
30,22,87479,3976.318181818182,2694.3206222849494,89.81068740949831,3553.1216501790577,118.43738833930192,3607.7627044089722,120.2587568136324,4445.999005413027,148.19996684710088
30,30,167851,5595.033333333334,3151.1902326734507,105.03967442244836,3140.534273614811,104.68447578716037,3851.799478639422,128.3933159546474,1392.9175117404022,46.430583724680076
30,30,76595,2553.1666666666665,6564.638649486128,218.82128831620426,7189.9846154193165,239.66615384731054,13216.538326091813,440.5512775363938,9812.243131704354,327.0747710568118
30,30,78238,2607.9333333333334,2369.5768518258237,78.98589506086078,5522.368144328975,184.07893814429917,4801.08238901334,160.036079633778,4104.239813975748,136.8079937991916
30,30,66803,2226.766666666667,2259.319047301913,75.31063491006377,4285.3676859559855,142.84558953186618,3458.0468887205698,115.26822962401899,3760.8992012542058,125.36330670847353
30,30,56681,1889.3666666666666,43451.14381008655,1448.3714603362182,15197.708472303964,506.59028241013215,3675.1924365670257,122.50641455223419,7279.259633538535,242.64198778461784
30,30,68650,2288.3333333333335,3968.161586183048,132.27205287276826,2619.7517191693996,87.32505730564665,32781.182335626174,1092.706077854206,33249.736211882715,1108.3245403960905
